Feature ID	Taxon	Confidence
eba49eb3c2af3400dcb8c6965a819dc9	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.9999716155031292
c2e7335457ce9d12cb91c5850eb32b65	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales	0.9999942820895393
e9e4bf3280767a2fb1604c77aaf6311b	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae; g__Desulfococcus; s__	0.8332542269654146
76c755ed8ffd59f76370bc91121fe47b	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus; s__selenatarsenatis	0.8975288400675993
490ae3ec3c3534c9c2a4db89e8ec31f9	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9998995090415522
cfdf879681000fe4158e8b435649bfe0	k__Archaea; p__Crenarchaeota; c__Thaumarchaeota; o__Cenarchaeales; f__Cenarchaeaceae; g__Cenarchaeum; s__	0.7609895613961054
13ad5cd968cf6259b5ce06ce8baac7bd	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9999159032063198
ce43eea80be98c75ec5c743bf1e327a8	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Robiginitalea; s__	0.9999998222232322
c65980df85566d6c4b2e47fc1d8e17df	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	0.9818462285409977
008a0bd72a52f2b14d07634163a18fc3	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	0.985437048200359
80eb05c3f67dfb5580382e0eca1dd8cd	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfobacterales; f__Desulfobacteraceae	0.9999832839520579
16b6aba6c5f26eff56d1f9ea8554eca5	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9999122124912144
e68a8605fa3e8ac57c4c03ee33bbe384	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__	0.9996007228152024
aebe128a9220e786991ddcb26f66b815	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SHA-20; f__; g__; s__	0.9998073349637935
e88e4d30bb0e1baf9f33a5829341c516	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9998759577180988
cba347f3731f2acd6b69d089f4d72226	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__bowmanii	0.9963923391820464
49dccaee0bf6d99e38e4c2ee7e70d0bc	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.9999992933361159
dadce74da59d6dde3df13d235d47cdf8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9998847404285438
dea9406bfd0874091b2bc93915749b9b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Chromatiales; f__; g__; s__	0.7266610145794581
7e442b723682441b7f2c0452966da411	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridiisalibacter; s__	0.9979375806380297
aa0d5509204bb8f3e920f6fd6789a547	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__; s__	0.8535610778794848
584273165ff1e46c1be882ce20a15047	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae	0.9999855974779436
f351da7baab660854ee74068a7bbc041	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__	0.9708877115465623
62c6780e33bddc9d55f8c68748df6b14	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__GCA004; f__; g__; s__	0.999774933719605
de3e6297f5a8289c22c0d4bd32ff7ba7	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9870010292372391
982a096baf833810dc7df256c7480849	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__[Clostridium]; s__difficile	0.7170785834516169
209e66a1dbf20c50d2fd079eb0493fe0	k__Bacteria; p__Chloroflexi; c__Anaerolineae; o__SB-34; f__; g__; s__	0.9999601510742202
7e31752234efcf46a999892ed5e86686	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Vibrio	0.8691872825039975
5b5a7c55a9604a4449526354a2cd1920	k__Archaea; p__Crenarchaeota; c__MCG; o__B10; f__; g__; s__	0.9999996008979452
33f0cc7b812c403546411ee76bee13fb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae	0.7899582392244545
